City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
299,las lajitas,-24.6833,-64.25,18.19,73,99,2.59,AR,2023-11-13 23:05:12
300,lorengau,-2.0226,147.2712,27.61,80,76,2.36,PG,2023-11-13 23:01:24
301,chegdomyn,51.1167,133.0167,-15.66,97,36,0.4,RU,2023-11-13 23:05:12
302,labrador city,52.9463,-66.9114,-9.05,92,100,2.06,CA,2023-11-13 23:05:13
303,jose pedro varela,-33.45,-54.5333,14.94,95,100,5.21,UY,2023-11-13 23:05:13
304,sarh,9.1429,18.3923,24.95,88,0,0.0,TD,2023-11-13 23:05:13
305,regina,50.4501,-104.6178,5.02,73,75,7.2,CA,2023-11-13 22:56:55
306,tabou,4.423,-7.3528,26.07,88,1,2.99,CI,2023-11-13 23:05:14
307,peace river,56.2501,-117.286,-3.83,86,100,3.6,CA,2023-11-13 23:02:56
308,sungai penuh,-2.0833,101.3833,18.15,96,44,1.23,ID,2023-11-13 23:05:14
309,toulepleu guere,6.574,-8.4259,22.95,94,87,1.41,CI,2023-11-13 23:05:14
310,santana,-0.0583,-51.1817,30.1,74,20,5.14,BR,2023-11-13 23:05:14
311,villa hernandarias,-31.231,-59.985,19.58,75,100,4.49,AR,2023-11-13 23:05:15
312,luorong,24.4058,109.6086,10.85,79,100,2.3,CN,2023-11-13 23:05:15
313,sabinas,27.85,-101.1167,15.34,91,100,3.95,MX,2023-11-13 23:05:15
314,atafu village,-8.5421,-172.5159,28.93,78,95,4.3,TK,2023-11-13 23:04:35
315,levuka,50.1834,-105.4011,7.84,62,100,4.57,CA,2023-11-13 23:05:16
316,pisco,-13.7,-76.2167,21.12,83,0,6.69,PE,2023-11-13 23:04:43
317,nabire,-3.3667,135.4833,27.37,73,94,1.66,ID,2023-11-13 23:05:16
318,dover,39.1582,-75.5244,9.01,68,0,1.54,US,2023-11-13 23:01:35
319,fort mcmurray,56.7268,-111.381,-2.23,86,100,2.57,CA,2023-11-13 23:05:17
320,hanceville,34.0607,-86.7675,17.53,53,96,2.28,US,2023-11-13 23:05:17
321,morehead city,34.7229,-76.726,13.89,81,0,1.54,US,2023-11-13 23:05:03
322,saint-philippe,-21.3585,55.7679,21.77,83,68,3.09,RE,2023-11-13 23:05:17
323,broome,42.2506,-75.833,5.67,76,20,3.09,US,2023-11-13 23:05:18
324,san luis de la loma,17.2706,-100.8939,29.22,76,21,3.13,MX,2023-11-13 23:05:18
325,ola,59.5833,151.2833,-16.01,78,80,5.74,RU,2023-11-13 23:05:18
326,zhaqsy,51.9083,67.3133,1.93,91,100,4.73,KZ,2023-11-13 23:05:18
327,puerto baquerizo moreno,-0.9,-89.6,26.55,69,75,6.69,EC,2023-11-13 23:03:07
328,ponta delgada,37.7333,-25.6667,19.4,94,40,2.57,PT,2023-11-13 23:02:54
329,raufoss,60.7264,10.6172,-10.78,99,97,0.78,NO,2023-11-13 23:05:19
330,san patricio,28.017,-97.5169,18.24,91,100,5.49,US,2023-11-13 23:05:19
331,korla,41.7597,86.1469,4.27,56,81,1.97,CN,2023-11-13 23:01:10
332,miri,4.4148,114.0089,25.08,94,40,1.54,MY,2023-11-13 23:05:20
333,lamu,-2.2717,40.902,25.12,84,14,3.21,KE,2023-11-13 23:04:48
334,linden,6.0,-58.3,26.35,70,65,2.55,GY,2023-11-13 23:05:20
335,barguzin,53.6167,109.6167,-7.61,93,100,0.81,RU,2023-11-13 23:05:21
336,owando,-0.4819,15.8999,21.93,97,48,0.55,CG,2023-11-13 23:05:21
337,usinsk,65.9939,57.5281,-9.4,87,100,3.13,RU,2023-11-13 23:05:21
338,tonghae,37.5439,129.1069,3.7,46,93,3.11,KR,2023-11-13 23:05:21
339,zaysan,47.4667,84.8667,0.57,77,79,2.79,KZ,2023-11-13 23:05:21
340,san luis,-33.295,-66.3356,18.82,34,0,7.56,AR,2023-11-13 23:05:22
341,nema,57.5067,50.5011,5.14,91,100,5.02,RU,2023-11-13 23:05:22
342,yaren,-0.5472,166.916,27.37,82,100,11.39,NR,2023-11-13 23:05:22
343,crane,31.3974,-102.3501,11.91,83,100,3.92,US,2023-11-13 23:05:22
344,sitka,57.0531,-135.33,4.94,70,100,2.06,US,2023-11-13 23:05:23
345,katihar,25.5333,87.5833,19.98,61,69,1.69,IN,2023-11-13 23:05:23
346,saudarkrokur,65.7461,-19.6394,-1.85,82,33,3.8,IS,2023-11-13 23:05:23
347,fort st. john,56.2499,-120.8529,-5.06,93,75,3.09,CA,2023-11-13 23:01:41
348,santa maria,-29.6842,-53.8069,21.61,88,75,0.0,BR,2023-11-13 23:01:05
349,west bay,19.3667,-81.4167,29.04,84,20,6.17,KY,2023-11-13 23:05:24
350,chukhloma,58.7525,42.6825,1.72,96,100,5.36,RU,2023-11-13 23:05:24
351,chhor,25.5167,69.7667,23.55,22,100,3.02,PK,2023-11-13 23:05:24
352,puerto boyaca,5.9758,-74.5885,27.65,79,2,0.91,CO,2023-11-13 23:05:24
353,kostomuksha,64.571,30.5767,-7.2,94,100,4.92,RU,2023-11-13 23:05:24
354,tortoreto lido,42.8038,13.9429,16.38,83,90,1.52,IT,2023-11-13 23:05:24
355,galle,6.0367,80.217,25.1,86,94,1.44,LK,2023-11-13 23:05:25
356,springfield,37.2153,-93.2982,20.92,24,0,4.12,US,2023-11-13 22:54:32
357,neiafu,-18.65,-173.9833,27.38,89,75,4.12,TO,2023-11-13 23:05:26
358,aldan,58.6031,125.3894,-15.87,93,95,2.72,RU,2023-11-13 23:05:26
359,kuanda,56.3161,116.0806,-16.25,88,39,0.59,RU,2023-11-13 23:05:26
360,chabahar,25.2919,60.643,25.14,56,97,2.77,IR,2023-11-13 23:05:26
361,trevelin,-43.0858,-71.4639,5.71,69,44,4.56,AR,2023-11-13 23:05:27
362,plaza huincul,-38.926,-69.2086,16.75,10,29,4.02,AR,2023-11-13 23:00:57
363,touros,-5.1989,-35.4608,26.68,78,69,5.29,BR,2023-11-13 23:05:27
364,lushun,38.8,121.2667,-0.88,55,100,6.13,CN,2023-11-13 23:05:26
365,pudozh,61.8099,36.5345,-1.14,93,100,3.13,RU,2023-11-13 23:04:13
366,mahibadhoo,3.7833,72.9667,27.64,73,99,1.65,MV,2023-11-13 23:02:02
367,nchelenge,-9.3451,28.734,20.94,90,100,2.51,ZM,2023-11-13 23:05:28
368,chos malal,-37.3781,-70.2709,14.98,23,36,8.0,AR,2023-11-13 23:05:28
369,safi,32.1667,-8.8333,21.26,37,0,1.41,MA,2023-11-13 23:05:28
370,sheksna,59.21,38.5107,1.07,98,100,4.15,RU,2023-11-13 23:05:28
371,shakhtersk,48.0625,38.5167,6.99,71,100,0.43,UA,2023-11-13 23:05:29
372,forster,-32.1667,152.5167,23.54,68,4,4.2,AU,2023-11-13 23:05:29
373,rundu,-17.9333,19.7667,25.2,32,21,0.61,NA,2023-11-13 23:05:29
374,turkmenbasy,40.0222,52.9552,13.43,100,40,2.06,TM,2023-11-13 23:05:29
375,luis correia,-2.8792,-41.6669,27.14,78,99,6.44,BR,2023-11-13 23:05:29
376,gamba,-2.65,10.0,25.42,86,34,1.82,GA,2023-11-13 23:05:29
377,kailua-kona,19.6406,-155.9956,30.15,64,40,4.63,US,2023-11-13 23:05:30
378,tralee,52.2704,-9.7026,11.05,87,78,8.34,IE,2023-11-13 23:05:30
379,solleftea,63.1667,17.2667,-7.08,96,100,1.85,SE,2023-11-13 23:05:30
380,deder,9.3167,41.45,13.35,80,75,1.17,ET,2023-11-13 23:05:30
381,mount pearl,47.5166,-52.7813,0.08,80,100,2.57,CA,2023-11-13 23:05:30
382,devonport,-41.1667,146.35,17.83,50,80,1.34,AU,2023-11-13 23:05:30
383,palmer,42.1584,-72.3287,4.63,60,75,0.0,US,2023-11-13 23:01:05
384,leh,34.1667,77.5833,-1.94,43,0,1.64,IN,2023-11-13 23:05:31
385,suva,-18.1416,178.4415,25.71,94,75,4.63,FJ,2023-11-13 23:01:13
386,sastobe,42.55,70.0,-0.06,57,0,3.9,KZ,2023-11-13 23:05:31
387,hede,33.7681,120.2517,3.15,68,2,2.05,CN,2023-11-13 23:05:31
388,viriat,46.2548,5.2157,16.08,77,100,4.47,FR,2023-11-13 23:05:31
389,talara,-4.5772,-81.2719,22.42,83,40,7.72,PE,2023-11-13 23:05:32
390,qamdo,31.1667,97.2333,-6.42,56,2,1.6,CN,2023-11-13 23:05:32
391,cortez,37.3489,-108.5859,16.42,12,0,3.6,US,2023-11-13 23:04:04
392,ueckermunde,53.7379,14.0447,7.12,96,100,4.63,DE,2023-11-13 23:05:33
393,selfoss,63.9331,-20.9971,2.92,64,56,6.62,IS,2023-11-13 23:05:33
394,frontera,26.9333,-101.45,14.16,91,100,1.38,MX,2023-11-13 23:05:33
395,sisimiut,66.9395,-53.6735,-8.05,79,100,4.05,GL,2023-11-13 23:05:17
396,beyneu,45.3167,55.2,8.36,43,34,8.92,KZ,2023-11-13 23:05:34
397,salcininkai,54.3,25.3833,3.24,93,97,2.71,LT,2023-11-13 23:05:34
398,aldinga beach,-35.2793,138.4604,16.35,90,100,4.17,AU,2023-11-13 23:05:34
399,joaima,-16.6542,-41.0306,29.01,42,14,2.4,BR,2023-11-13 23:05:34
400,puerto rico,-26.796,-55.024,22.04,98,95,2.37,AR,2023-11-13 22:58:01
401,afif,23.9065,42.9172,21.88,35,100,5.66,SA,2023-11-13 23:05:35
402,dumai,1.6833,101.45,23.81,98,100,0.85,ID,2023-11-13 23:05:35
403,bel ombre,-4.6167,55.4167,27.91,78,40,2.57,SC,2023-11-13 23:05:35
404,saryaghash,41.45,69.1667,4.96,34,0,2.09,KZ,2023-11-13 23:05:35
405,altay,47.8667,88.1167,-5.03,88,95,2.41,CN,2023-11-13 23:05:36
406,asaita,11.5636,41.4394,26.16,58,40,4.98,ET,2023-11-13 23:05:36
407,bindlach,49.9817,11.6139,11.11,89,99,0.89,DE,2023-11-13 23:05:36
408,kinkala,-4.3614,14.7644,22.19,90,84,0.38,CG,2023-11-13 23:05:36
409,cienega de flores,25.95,-100.1833,19.27,90,100,3.78,MX,2023-11-13 23:03:03
410,cestos city,5.46,-9.5828,26.37,87,59,2.6,LR,2023-11-13 23:05:37
411,khandyga,62.6667,135.6,-33.18,100,67,1.28,RU,2023-11-13 23:05:37
412,yakutsk,62.0339,129.7331,-30.02,75,40,1.0,RU,2023-11-13 23:05:37
413,malango,-2.9627,119.9001,20.22,80,77,0.82,ID,2023-11-13 23:05:37
414,pollock pines,38.7613,-120.5866,16.38,37,0,2.06,US,2023-11-13 23:05:38
415,tsumeb,-19.2333,17.7167,27.76,29,77,5.58,NA,2023-11-13 23:05:38
416,loikaw,19.6742,97.2094,17.73,96,100,0.6,MM,2023-11-13 23:05:38
417,zalingei,12.9096,23.4741,28.38,37,98,2.13,SD,2023-11-13 23:05:38
418,puerto armuelles,8.2833,-82.8667,28.99,84,47,3.13,PA,2023-11-13 23:05:38
419,cesvaine,56.9667,26.3167,2.49,97,100,2.23,LV,2023-11-13 23:05:39
420,babrala,28.2667,78.4,19.42,42,99,1.49,IN,2023-11-13 23:05:39
421,khalkhal,37.6189,48.5258,9.02,47,3,1.47,IR,2023-11-13 23:05:39
422,likisa,-8.6695,125.6875,23.03,51,6,0.79,TL,2023-11-13 23:05:39
423,morant bay,17.8815,-76.4093,31.79,83,8,4.85,JM,2023-11-13 23:05:40
424,itaituba,-4.2761,-55.9836,30.34,43,93,0.81,BR,2023-11-13 23:05:40
425,nadym,65.5333,72.5167,-18.12,98,41,2.36,RU,2023-11-13 23:04:32
426,brandon,27.9378,-82.2859,24.18,86,100,4.47,US,2023-11-13 23:02:21
427,verkhnevilyuysk,63.4453,120.3167,-14.73,97,100,2.12,RU,2023-11-13 23:05:40
428,la ronge,55.1001,-105.2842,2.14,75,100,4.63,CA,2023-11-13 23:05:40
429,paramonga,-10.6667,-77.8333,20.39,83,74,4.48,PE,2023-11-13 23:05:40
430,ishigaki,24.3448,124.1572,22.07,64,100,5.66,JP,2023-11-13 23:05:41
431,luwingu,-10.2621,29.9271,17.73,87,100,1.75,ZM,2023-11-13 23:05:41
432,howard springs,-12.497,131.047,28.82,75,50,1.19,AU,2023-11-13 23:05:41
433,mount isa,-20.7333,139.5,31.87,23,4,0.51,AU,2023-11-13 23:05:41
434,red lion,39.9009,-76.6058,8.84,73,16,3.2,US,2023-11-13 23:02:03
435,nguruka,-5.1092,31.0419,19.33,95,100,0.87,TZ,2023-11-13 23:05:42
436,visby,57.6409,18.296,1.01,100,75,1.03,SE,2023-11-13 23:05:42
437,nizhneangarsk,55.7833,109.55,-6.67,76,89,0.45,RU,2023-11-13 23:05:42
438,khanty-mansiysk,61.0042,69.0019,-5.94,93,75,4.02,RU,2023-11-13 23:02:45
439,sinabang,2.4803,96.3801,24.69,91,100,2.5,ID,2023-11-13 23:05:42
440,aras-asan,8.8908,126.3033,26.41,85,59,1.14,PH,2023-11-13 23:05:42
441,grand gaube,-20.0064,57.6608,24.1,73,1,1.34,MU,2023-11-13 23:05:43
442,hithadhoo,-0.6,73.0833,27.05,83,57,4.42,MV,2023-11-13 23:04:29
443,aswan,24.0934,32.907,28.25,46,68,6.15,EG,2023-11-13 23:05:43
444,kasempa,-13.4584,25.8338,18.63,76,53,1.54,ZM,2023-11-13 23:05:43
445,santa elena de uairen,4.6167,-61.1333,23.33,55,50,2.12,VE,2023-11-13 23:05:43
446,savanna-la-mar,18.219,-78.1332,28.97,87,45,1.25,JM,2023-11-13 23:05:43
447,kachug,53.9606,105.8817,-6.64,90,100,0.45,RU,2023-11-13 23:05:44
448,bubaque,11.2833,-15.8333,28.38,69,18,4.61,GW,2023-11-13 23:05:44
449,isla mujeres,21.2311,-86.731,27.03,84,98,6.68,MX,2023-11-13 23:05:44
450,egilsstadir,65.2653,-14.3948,0.95,93,40,0.51,IS,2023-11-13 23:05:44
451,vila do maio,15.1333,-23.2167,27.44,75,40,4.82,CV,2023-11-13 23:05:44
452,mhangura,-16.8939,30.1683,23.95,39,56,4.65,ZW,2023-11-13 23:05:45
453,merizo village,13.2658,144.6691,31.31,83,49,8.83,GU,2023-11-13 23:05:45
454,myanaung,18.2833,95.3167,22.71,88,38,3.02,MM,2023-11-13 23:05:45
455,gadzhiyevo,69.2551,33.3362,-8.7,96,99,0.95,RU,2023-11-13 23:05:45
456,ciudad constitucion,25.0369,-111.6644,30.4,28,82,3.9,MX,2023-11-13 23:03:03
457,kishanganj,26.1167,87.9333,19.51,65,81,1.73,IN,2023-11-13 23:05:45
458,brooks,50.5834,-111.8851,15.79,37,100,7.2,CA,2023-11-13 23:02:44
459,kristiansund,63.1115,7.732,0.36,64,1,3.09,NO,2023-11-13 23:05:46
460,barah,13.7,30.3667,30.25,26,57,4.09,SD,2023-11-13 23:01:06
461,louisville,38.2542,-85.7594,16.65,36,40,2.57,US,2023-11-13 23:01:25
462,alindao,5.0267,21.2088,22.83,93,100,0.59,CF,2023-11-13 23:05:46
463,warrenton,-28.114,24.8475,19.03,19,0,7.41,ZA,2023-11-13 23:05:46
464,laurel,39.0993,-76.8483,10.9,70,0,0.89,US,2023-11-13 23:05:33
465,juegang,32.3174,121.1855,6.96,71,28,2.94,CN,2023-11-13 23:05:47
466,mosjoen,65.836,13.1908,-11.71,92,28,1.03,NO,2023-11-13 23:05:47
467,de aar,-30.6497,24.0123,13.33,62,1,10.04,ZA,2023-11-13 23:05:47
468,blankenburg,51.7833,10.95,11.16,80,29,6.99,DE,2023-11-13 23:05:47
469,fernandopolis,-20.2839,-50.2464,33.43,20,42,1.32,BR,2023-11-13 23:05:47
470,chinde,26.8418,88.0763,12.41,66,42,2.25,NP,2023-11-13 23:05:47
471,poronaysk,49.2167,143.1167,-7.14,85,46,3.05,RU,2023-11-13 23:03:39
472,alice springs,-23.7,133.8833,28.75,20,15,6.69,AU,2023-11-13 23:05:48
473,megion,61.0296,76.1136,-8.99,96,70,1.03,RU,2023-11-13 23:05:48
474,gwaram,11.2764,9.8858,24.69,19,100,2.5,NG,2023-11-13 23:05:48
475,motygino,58.1831,94.7592,-0.68,94,100,2.24,RU,2023-11-13 23:05:48
476,arkalyk,50.2486,66.9114,2.74,83,100,3.97,KZ,2023-11-13 23:05:48
477,lubango,-14.9172,13.4925,17.92,94,20,2.06,AO,2023-11-13 23:05:49
478,taroa,8.7058,171.2275,28.0,79,97,7.73,MH,2023-11-13 23:05:49
479,abhar,36.1468,49.218,11.09,38,59,1.12,IR,2023-11-13 23:05:49
480,belokurikha,51.9959,84.9896,1.83,97,100,3.42,RU,2023-11-13 23:05:49
481,kavieng,-2.5744,150.7967,28.3,69,100,2.07,PG,2023-11-13 23:05:49
482,laguna,38.421,-121.4238,23.39,43,0,1.54,US,2023-11-13 23:05:49
483,fenoarivo be,-18.4333,46.5667,20.06,80,48,0.65,MG,2023-11-13 23:05:50
484,cole harbour,44.6724,-63.4751,2.71,78,23,3.6,CA,2023-11-13 23:05:50
485,baoshan,46.5586,131.4244,-10.63,92,12,3.07,CN,2023-11-13 23:05:50
486,leeton,-34.5667,146.4,20.05,22,100,4.0,AU,2023-11-13 23:05:50
487,den burg,53.0542,4.7972,13.32,76,75,13.89,NL,2023-11-13 23:05:50
488,kayes,14.0,-11.0,27.91,9,20,3.35,ML,2023-11-13 23:05:50
489,cambria,35.5641,-121.0808,22.41,78,35,0.89,US,2023-11-13 23:05:50
490,pakuranga,-36.8833,174.9167,19.03,62,75,4.63,NZ,2023-11-13 23:05:51
491,naryn,41.4287,75.9911,-9.74,75,1,4.32,KG,2023-11-13 23:01:08
492,tauranga,-37.6861,176.1667,19.25,70,100,1.34,NZ,2023-11-13 23:05:51
493,zhigulevsk,53.3997,49.4953,7.32,87,88,5.54,RU,2023-11-13 23:05:51
494,santa cruz,-17.8,-63.1667,32.03,55,20,6.17,BO,2023-11-13 23:04:00
495,eureka,40.8021,-124.1637,16.78,86,100,0.89,US,2023-11-13 22:58:35
496,concepcion,-36.827,-73.0498,13.89,58,0,8.75,CL,2023-11-13 23:02:48
497,whitefish,48.4111,-114.3376,9.0,73,100,2.57,US,2023-11-13 23:05:52
498,tabuk,17.4189,121.4443,22.85,94,100,2.67,PH,2023-11-13 23:05:52
499,st. john's,47.5649,-52.7093,0.54,80,100,2.57,CA,2023-11-13 23:05:52
500,itaueira,-7.6033,-43.0256,28.65,33,0,1.16,BR,2023-11-13 23:03:54
501,bantogon,6.5333,124.0333,27.31,80,12,1.95,PH,2023-11-13 23:05:52
502,igarka,67.4667,86.5833,-12.72,90,99,8.2,RU,2023-11-13 23:05:52
503,rabo de peixe,37.8,-25.5833,18.73,99,40,2.57,PT,2023-11-13 23:01:18
504,new norfolk,-42.7826,147.0587,15.95,44,78,2.6,AU,2023-11-13 23:05:53
505,tympaki,35.0729,24.7685,18.98,76,13,0.45,GR,2023-11-13 23:05:53
506,glace bay,46.1969,-59.957,2.14,91,100,3.09,CA,2023-11-13 23:05:53
507,greymouth,-42.4667,171.2,14.16,96,100,7.46,NZ,2023-11-13 23:05:53
508,nizhneudinsk,54.9076,99.0276,-2.46,87,100,1.81,RU,2023-11-13 23:05:53
509,balasore,21.4942,86.9317,19.64,67,100,2.91,IN,2023-11-13 23:05:53
510,hammerfest,70.6634,23.6821,-3.75,86,40,1.03,NO,2023-11-13 23:05:54
511,kegeyli shahar,42.7767,59.6078,2.05,42,77,5.11,UZ,2023-11-13 23:05:54
512,champerico,14.3,-91.9167,29.3,77,15,2.45,GT,2023-11-13 23:05:54
513,watsa,3.0372,29.5355,18.36,99,100,0.3,CD,2023-11-13 23:05:54
514,yuzhno-kurilsk,44.0306,145.8556,2.43,80,100,8.94,RU,2023-11-13 23:04:27
515,villa emilio carranza,19.9667,-96.6,22.79,82,71,7.21,MX,2023-11-13 23:05:54
516,vyazemskiy,47.5378,134.7525,-11.1,93,15,2.33,RU,2023-11-13 23:05:55
517,kill devil hills,36.0307,-75.676,11.66,77,0,0.0,US,2023-11-13 23:05:55
518,quellon,-43.1167,-73.6167,7.22,65,84,5.36,CL,2023-11-13 23:05:55
519,belmonte,-15.8631,-38.8828,25.26,80,0,5.87,BR,2023-11-13 23:05:56
520,santander,43.4647,-3.8044,18.03,94,20,1.54,ES,2023-11-13 23:05:56
521,altai,46.3722,96.2583,-8.11,95,100,1.95,MN,2023-11-13 23:05:56
522,narimanov,46.6927,47.8498,6.95,76,89,2.55,RU,2023-11-13 23:05:57
523,chul'man,56.8479,124.9104,-19.94,100,100,0.35,RU,2023-11-13 23:05:57
524,weno,7.4515,151.8468,29.97,79,100,3.09,FM,2023-11-13 23:05:57
525,lagoa,39.05,-27.9833,17.64,74,99,3.77,PT,2023-11-13 23:05:57
526,jimo,36.3897,120.4622,-2.12,86,98,1.0,CN,2023-11-13 23:05:27
527,zhangjiakou,40.81,114.8794,-2.46,37,12,1.89,CN,2023-11-13 23:05:58
528,shimanovsk,52.0,127.7,-12.24,93,24,1.25,RU,2023-11-13 23:05:58
529,lihue,21.9789,-159.3672,29.58,77,95,7.45,US,2023-11-13 23:01:56
530,manali,13.1667,80.2667,25.04,90,100,4.61,IN,2023-11-13 23:05:58
531,pocito,-31.6833,-68.5833,20.62,20,55,3.23,AR,2023-11-13 23:05:58
532,dalton,34.7698,-84.9702,17.82,59,20,0.0,US,2023-11-13 23:05:59
533,argostolion,38.1811,20.489,15.97,57,5,4.83,GR,2023-11-13 23:05:59
534,marsh harbour,26.5412,-77.0636,25.58,78,73,4.02,BS,2023-11-13 23:05:59
535,lerwick,60.1545,-1.1494,8.0,73,91,7.55,GB,2023-11-13 23:05:59
536,daru,-9.0763,143.2092,27.67,65,48,3.54,PG,2023-11-13 23:03:36
537,lauro de freitas,-12.8944,-38.3272,26.01,78,20,5.14,BR,2023-11-13 23:05:51
538,yuxi,24.355,102.5422,13.47,97,100,1.16,CN,2023-11-13 23:06:00
539,salalah,17.0151,54.0924,27.05,89,40,1.03,OM,2023-11-13 23:06:00
540,san juan colorado,16.4586,-97.9536,28.59,71,66,1.79,MX,2023-11-13 23:06:00
541,nyala,12.05,24.8833,28.03,30,25,2.53,SD,2023-11-13 23:06:00
542,pangody,65.85,74.4859,-18.81,100,26,2.58,RU,2023-11-13 23:01:44
543,ji'an,27.1172,114.9793,10.09,63,98,0.23,CN,2023-11-13 23:06:00
544,katsuura,35.1333,140.3,11.95,47,1,2.51,JP,2023-11-13 23:06:00
545,treuchtlingen,48.95,10.9167,14.73,88,100,8.04,DE,2023-11-13 23:06:01
546,mogocha,53.7333,119.7667,-11.11,77,99,1.11,RU,2023-11-13 23:06:01
547,skeldon,5.8833,-57.1333,26.8,82,52,3.84,GY,2023-11-13 23:01:19
548,as sulayyil,20.4607,45.5779,20.14,39,58,3.88,SA,2023-11-13 23:06:01
549,novodvinsk,64.4165,40.8122,-3.45,91,99,3.23,RU,2023-11-13 23:03:11
550,simpang,-1.2667,104.0833,24.71,93,86,1.06,ID,2023-11-13 23:06:01
551,umm kaddadah,13.6017,26.6876,29.31,25,54,5.97,SD,2023-11-13 23:06:02
552,murzuq,25.9155,13.9184,19.75,45,0,4.51,LY,2023-11-13 23:03:20
553,dhuusamarreeb,5.535,46.3861,24.94,82,30,2.62,SO,2023-11-13 23:06:02
554,meizhou,24.2977,116.1072,13.01,82,100,1.53,CN,2023-11-13 23:06:02
555,yur'yevets,57.3201,43.1041,4.25,83,100,8.06,RU,2023-11-13 23:06:02
556,al fallujah,33.3538,43.7795,16.94,35,30,0.1,IQ,2023-11-13 23:06:02
557,bamyan,34.75,67.25,-3.02,37,0,0.25,AF,2023-11-13 23:06:03
558,fortuna,40.5982,-124.1573,16.63,85,0,5.14,US,2023-11-13 23:06:03
559,kurumkan,54.3,110.3,-9.37,92,98,1.79,RU,2023-11-13 23:06:03
560,polyarnyy,69.1989,33.4478,-8.43,95,100,0.8,RU,2023-11-13 23:04:50
561,klaksvik,62.2266,-6.589,7.51,78,36,10.64,FO,2023-11-13 23:06:03
562,gemena,3.25,19.7667,22.08,97,98,0.36,CD,2023-11-13 23:06:04
563,luanda,-8.8368,13.2343,27.0,83,40,5.14,AO,2023-11-13 23:06:04
564,puerto deseado,-47.7503,-65.8938,8.02,68,84,11.65,AR,2023-11-13 23:06:04
565,oranjemund,-28.55,16.4333,15.42,83,0,1.38,NA,2023-11-13 23:06:04
566,lenger,42.183,69.8839,-1.31,29,0,2.39,KZ,2023-11-13 23:06:04
567,manacapuru,-3.2997,-60.6206,30.17,54,89,1.84,BR,2023-11-13 23:02:33
568,puerto leguizamo,-0.1934,-74.7819,27.8,72,100,0.24,CO,2023-11-13 23:06:05
569,northam,51.0333,-4.2167,13.12,91,39,10.96,GB,2023-11-13 23:06:05
570,ta`u,-14.2336,-169.5144,28.1,81,85,5.4,AS,2023-11-13 23:06:05
571,gereida,11.2811,25.1414,30.14,33,52,1.43,SD,2023-11-13 23:06:05
572,leteri,24.05,77.4,16.26,53,41,2.77,IN,2023-11-13 23:06:06
573,astrakhan,46.3497,48.0408,6.93,93,75,2.0,RU,2023-11-13 23:03:25
574,homer,59.6425,-151.5483,5.94,57,0,9.77,US,2023-11-13 23:06:06
575,rongelap,11.1635,166.8941,28.05,84,100,7.83,MH,2023-11-13 23:06:07
576,cabedelo,-6.9811,-34.8339,26.37,77,83,4.47,BR,2023-11-13 23:06:07
577,zhaotong,27.3167,103.7167,6.84,91,99,1.38,CN,2023-11-13 23:06:07
578,necochea,-38.5473,-58.7368,14.88,51,79,5.5,AR,2023-11-13 23:06:07
579,bandarbeyla,9.4942,50.8122,26.53,86,100,7.72,SO,2023-11-13 23:06:07
580,am timan,11.0297,20.2827,27.85,56,100,0.79,TD,2023-11-13 23:06:08
581,talcahuano,-36.7167,-73.1167,13.82,58,0,8.75,CL,2023-11-13 23:06:08
582,kununurra,-15.7667,128.7333,26.99,83,33,0.51,AU,2023-11-13 23:06:08
583,acton vale,45.6501,-72.5658,1.08,82,100,1.03,CA,2023-11-13 23:06:08
584,puerto real,36.5282,-6.1901,18.47,82,0,2.57,ES,2023-11-13 23:06:08
585,kapchorwa,1.3965,34.4509,14.94,80,99,1.67,UG,2023-11-13 23:06:09
586,port antonio,18.18,-76.4612,31.95,81,13,4.11,JM,2023-11-13 23:06:09
587,arara,-6.8283,-35.7583,22.88,79,48,4.66,BR,2023-11-13 23:02:04
588,willowmore,-33.2926,23.4895,12.43,73,69,6.72,ZA,2023-11-13 23:06:09
589,kenai,60.5544,-151.2583,1.05,94,0,4.12,US,2023-11-13 23:06:09
590,luwuk,-0.9516,122.7875,27.84,74,59,0.7,ID,2023-11-13 23:06:09
591,zeya,53.75,127.2667,-9.73,72,62,0.89,RU,2023-11-13 23:06:10
592,reyes,-14.3167,-67.3833,35.09,49,75,3.09,BO,2023-11-13 23:06:10
593,ypsonas,34.6884,32.9574,19.54,77,25,4.63,CY,2023-11-13 23:06:10
594,karratha,-20.7377,116.8463,22.54,60,43,5.87,AU,2023-11-13 23:06:10
595,parauna,-16.9478,-50.4486,29.24,33,55,4.25,BR,2023-11-13 23:05:04
596,mahajanga,-15.7167,46.3167,25.01,78,40,0.51,MG,2023-11-13 23:06:11
597,kudymkar,59.0173,54.656,3.28,97,100,5.22,RU,2023-11-13 23:06:11
598,ketchikan,55.3422,-131.6461,5.75,71,17,0.77,US,2023-11-13 23:03:26
599,bengkulu,-3.8004,102.2655,23.88,94,72,1.15,ID,2023-11-13 23:06:11
600,gejiu,23.306,103.1635,9.55,98,99,1.58,CN,2023-11-13 23:06:11
601,kerikeri,-35.2268,173.9474,20.51,77,66,0.89,NZ,2023-11-13 23:02:14
602,keflavik,64.0049,-22.5624,6.95,61,75,7.72,IS,2023-11-13 23:06:12
